longitude,latitude,fakulte,glcm_contrast_5x5,glcm_homogeneity_5x5
27.202557739457095,38.36717914314183,Fen Edebiyat,200.80613636363634,0.09448166110433469
27.202672210532153,38.367178945323644,Fen Edebiyat,172.49272727272734,0.10196985262315422
27.202786681606092,38.3671787473937,Fen Edebiyat,157.4959090909091,0.10554540832724463
27.202901152678905,38.367178549352,Fen Edebiyat,156.08068181818186,0.10664633378134425
27.203015623750595,38.36717835119853,Fen Edebiyat,150.62363636363636,0.10939723361259311
27.20313009482116,38.36717815293331,Fen Edebiyat,141.49772727272725,0.11588735175913298
27.2032445658906,38.367177954556325,Fen Edebiyat,116.79863636363638,0.11960726846407535
27.203359036958915,38.36717775606758,Fen Edebiyat,101.43272727272726,0.1318111959354133
27.2034735080261,38.36717755746708,Fen Edebiyat,80.10022727272724,0.1419463866802185
27.203587979092163,38.367177358754816,Fen Edebiyat,65.50045454545455,0.15986122741516748
27.203702450157092,38.3671771599308,Fen Edebiyat,60.967272727272736,0.17374315163321163
27.20198513358396,38.36709000776644,Fen Edebiyat,276.8870454545455,0.09536301634811739
27.202099604522672,38.36708981050769,Fen Edebiyat,287.26181818181817,0.08576292035563117
27.20221407546026,38.36708961313718,Fen Edebiyat,277.7068181818181,0.08268704042070525
27.202328546396732,38.36708941565491,Fen Edebiyat,275.68409090909086,0.0791877408864767
27.202443017332083,38.367089218060876,Fen Edebiyat,243.35113636363627,0.0854450878624596
27.20255748826631,38.36708902035509,Fen Edebiyat,216.53409090909088,0.08955684761090993
27.20267195919942,38.36708882253754,Fen Edebiyat,189.69454545454556,0.09868026326928378
27.202786430131404,38.36708862460823,Fen Edebiyat,173.36022727272734,0.09931108792319468
27.202900901062264,38.367088426567165,Fen Edebiyat,172.62250000000006,0.0991725216805766
27.203015371992002,38.36708822841434,Fen Edebiyat,162.76568181818186,0.10412652233922619
27.203129842920614,38.367088030149745,Fen Edebiyat,149.70250000000004,0.11053374030570384
27.2032443138481,38.367087831773404,Fen Edebiyat,119.50568181818183,0.11791768726012675
27.203358784774462,38.3670876332853,Fen Edebiyat,99.1425,0.13507139006924945
27.2034732556997,38.36708743468544,Fen Edebiyat,77.03909090909089,0.14416906431533394
27.203587726623805,38.367087235973806,Fen Edebiyat,59.622954545454554,0.16253588096584076
